fips,NH3_2011,NOX_2011,SO2_2011,VOC_2011,PM25_2011
42129,291290,2138.5,91203,15233,124365.1
42131,74863,1190.7,31384,4646.9,42839.33
42133,56460,7677.4,75777,10870,95664.23
44001,75244,691.88,27752,5704.4,28526.95
44003,286540,638.88,62209,16836,72864.47
44005,99599,781.59,30522,7032.5,37948.68
44007,175670,654.45,46913,10922,53549.62
44009,93810,674.81,32771,6509.8,26935.94
45001,12554,5236.3,41086,4819.5,82347.64
45003,8036.4,5152.3,40208,3973.6,36916.6
45005,15872,2064.6,22462,1934.8,29840.92
45007,79728,5833.3,59044,8303.1,123975.7
45009,11629,2707,26366,2719.8,42556.72
45011,9365.7,3131,29131,3009.8,50290.48
45013,17145,1572.4,26392,3032.3,42341.09
45015,62084,1711.9,31214,3937.5,47869.32
45017,9547.9,3114.8,28735,3025.3,65148.94
45019,54950,1514.3,27744,3468.9,33179.39
45021,35380,4043,40569,4429.8,66102.93
45023,10932,5438.7,46463,5198.6,90240.17
45025,8456.8,3783.3,34116,3125,48950.69
45027,11499,2874.2,27821,2709.9,47345.07
45029,27298,1820.5,29591,3193.1,50415.14
45031,8242.2,3410.1,30839,3105.9,61606.08
45033,8200.2,3257.2,30144,3182.9,51990.49
45035,36138,1750.5,24782,2678.3,40859.66
45037,8159.4,3864.6,30940,2981.4,54167.77
45039,9500.4,3522.2,31921,2842.7,49725.75
45041,9158.8,3291,30640,2992.2,45269.12
45043,23935,1716.4,22800,2068.9,28973.63
45045,116760,5111,63812,9370.2,100569.4
45047,10913,4129.5,32923,3239.4,41212.5
45049,22502,1839.2,22448,2065,34633.32
45051,8681,3469.9,32032,3106.1,41655.28
45053,21998,1658.6,27633,3190.8,46741.6
45055,8665,3314.4,30513,2748.4,42118.88
45057,9673.7,4692.9,41340,4476.6,79230.45
45059,20697,4722.8,38689,4111.1,62677.49
45061,8337.5,3690.8,32177,3644.4,77933.82
45063,9069.7,5067.2,42154,5122.5,64710.78
45065,8848.5,3732,30142,2696.4,46759.55
45067,9724.3,3028.9,29192,3198.3,58118.37
45069,7873.8,3212.3,29467,2806.5,61144.98
45071,9966.7,4489.6,35843,3558.6,51888.38
45073,23465,5370.3,44670,5169.5,83780.55
45075,18685,2707.6,28003,2618.3,45299.75
45077,108110,4914.1,55820,8971.1,129061.8
45079,8781.4,5104.4,42165,5076.7,49993.99
45081,8967.4,3960.7,31901,3063.6,53905.05
45083,125840,3791.4,56233,8308.3,96386.86
45085,9155.5,3172.6,29050,2841.1,42908.11
45087,32816,3716.4,34506,3579.5,60391.57
45089,34043,2232.9,28109,2986.4,57802.84
45091,22100,7770.2,63827,8079.6,104501.7
46003,1942.5,3960.2,8700.3,1003.5,17629.26
46005,1960.8,4030.9,8753.2,925.27,18849.73
46007,1724,3358.7,18716,650.32,14096.42
46009,2104.1,4291.8,9059.8,1077.1,25665.66
46011,2318.2,4620.2,9484.9,1218,19745.26
46013,1867.4,3949.1,8642.8,907.19,18122.28
46015,1853.3,3754.9,8349.9,864.65,16738.16
46017,1813.2,3599.9,8234.9,781.12,14242.16
46019,1504.9,3341.4,17503,690.73,10870.31
46021,2547.9,4153.3,24944,942.58,21145.16
46023,1942.2,3978.8,8638.2,925.75,20013.07
46025,2049.5,4313.3,9079.1,1059.7,17933.94
46027,2059.1,4007.2,7401.6,1083.9,21197.83
46029,2173.1,4423.4,9268,1117.5,19808.43
46031,2346.1,3855.2,23895,832.28,17239.26
46033,1671.8,4328.4,20369,1007.5,18074.65
46035,2024.3,4049.2,8890,1065,21343.2
46037,2044.6,4086.1,8912.8,935.84,18397.57
46039,2330.9,4299.2,9244.5,1026.5,20801.2
46041,2412.9,3959,24280,871.77,18183.83
46043,1985.7,4031.4,8739.4,987.12,22005.48
46045,1730.2,3605.2,8228.9,782.17,15375.29
46047,1739.7,3044,16939,635.59,9285.691
46049,1766,3627.1,8261.5,789.67,9606.826
46051,2256.8,4485.7,9369.7,1148.7,21453.06
46053,1886.6,3874.2,8493.3,893.88,19029.49
46055,1681.6,3396,18863,639.83,13175.59
46057,2192.7,4436.3,9277.1,1160.8,24727.39
46059,1821.5,3820.5,8462.1,862.38,16647.15
46061,2100.1,4169.4,9057.5,1115,22607.12
46063,1448.6,3037.1,16683,579.8,10391.29
46065,1676,3533.2,8032,787.63,17048.87
46067,2120.3,4304.3,9111.3,1076.1,25376.07
46069,1748,3567.5,8158.2,768.55,16700.89
46071,1704.4,3397.1,18836,650.51,14114.24
46073,1913,3803,8507,864.88,18695.11
46075,1787.8,3628.7,19810,707.28,15063.02
46077,2135.2,4257.7,9073.1,1031.1,15646.83
46079,2244.2,4527.6,9350.1,1232.9,23886.99
46081,1593.9,3430.1,17634,781.29,10815.13
46083,2400.3,4997.6,9895.6,1422.5,31289.25
46085,1746.9,3582.3,8131.6,792.46,18083.77
46087,2198.8,4298.3,9162.5,1076.3,25297.22
46089,2752.9,4376.9,25784,1010.1,21969.01
46091,2058.8,4141.1,8941,975.77,20789.81
46093,1532.1,3822,19072,782.68,13470.78
46095,1788.8,3687.6,19938,724.16,15228.36
46097,2125.1,4148.4,8975.9,989.76,19295.44
46099,2353.1,5813.5,10547,1816.1,36521.8
46101,2371,4588.9,9493.4,1249,24819.39
46103,1581,3819.5,19044,825.65,15291.06
46105,1491.2,3152.6,17368,586.61,12552.37
46107,1635.7,3461.6,7967.1,747.26,11956.38
46109,2219.3,4322.4,9170.9,1038.5,23081.9
46111,2019.8,4055.8,8891,1030.5,19747.26
46113,1633.6,3198,17565,626.61,13766.27
46115,1915.2,3999.4,8708.1,906.81,10200.07
46117,1615.6,3397.9,7813.6,723.47,16722.28
46119,1634.8,3509.3,7977.2,771.71,15616.82
46121,1795.9,3632.3,19798,711.39,13442.07
46123,1769.2,3510.7,8060.3,756.88,16366.29
46125,2266.1,4922.7,9733,1408.7,31904.27
46127,2163.1,4438.4,7861.3,1335.1,30026.34
46129,2564.7,4205.4,25100,972.73,20306.6
46135,2216.3,4574.8,9404.8,1223.8,22745.07
46137,1658.1,3422.7,18950,647.21,13773.94
47001,134160,2197.8,44156,7384.6,34526.07
47003,16449,4889.7,36937,3795.1,31438.13
47005,21030,3711.9,27896,2498.6,26143.95
47007,19556,3599.6,33361,3485.4,41679.65
47009,137830,3018.1,49446,7926.1,58895.11
47011,16233,3887.6,35926,3778.1,24757.98
47013,65733,2155.7,32211,3876.8,29397.56
47015,16648,3611.7,30455,2644.2,41752.49
47017,24306,3465.3,26745,2242.1,40396.04
47019,74654,2448,42355,5763.3,42895.08
47021,65584,2976.9,30892,3668.8,33542.18
47023,32811,3038.8,25282,2251.9,35254.63
47025,56119,2386.2,34631,3764.4,30503.56
47027,13824,3406.9,28786,2424.9,29734.31
47029,30660,4909.2,44045,5603.1,43799.75
47031,14083,3902.5,32341,2897.1,27029.82
47033,11170,4368.2,28333,2696.4,67512.95
47035,30832,3155.5,33443,3180,29036.68
47037,169400,3148.1,44152,7714.5,98569.17
47039,32780,3037.3,25927,2380.2,23382.7
47041,15446,3831.1,31228,2824.6,20586.13
47043,50826,2905.8,29496,3031.3,28136.59
47045,8836.2,4522.5,27119,2383.3,38761.88
47047,21962,3528.8,26449,2110.9,44277.99
47049,23696,3233,30672,2867.4,35476.38
47051,12167,4280.7,34183,3187.3,42753.83
47053,12054,4205.1,27914,2372.7,49201.25
47055,14861,4090,32089,2953.4,35167.23
47057,32084,3943.6,41643,4885.1,51722.85
47059,36667,5269.9,51186,6195.8,53373.38
47061,13458,3809.9,32454,3004.7,33319.03
47063,28282,3755.6,39131,4603.5,21560.97
47065,14683,5932.1,48575,6085.2,49575.32
47067,52427,2563.8,33505,3950.2,32955.35
47069,31557,3117.6,25964,2228.3,36177.74
47071,29382,2971.8,26593,2335.4,30894.36
47073,40559,3262.3,37370,4297.5,30865.65
47075,12045,4029.3,26931,2173.2,51110.7
47077,26898,3257.7,25326,2140.9,24230.34
47079,12577,3945.6,28058,2351.3,38300.66
47081,34666,3062.8,28443,2593.9,30220.79
47083,28898,2962.9,26363,2218.7,32521.49
47085,28318,3055.5,27179,2326.7,25877.39
47087,15186,3345.2,28645,2398.9,31337
47089,32927,4462.1,40082,5063.7,37209.03
47091,41288,2554,33847,3509.9,38192.37
47093,122300,2198.2,44002,6893,88829.7
47095,8124,4966.3,25432,2350.3,38680.01
47097,8944.4,4854.4,29371,2774.7,55154.04
47099,13716,4063.7,30974,2798.4,34641.59
47101,19579,3186.4,27317,2255.2,30080.13
47103,12354,3972,32057,2936.7,44648.15
47105,79622,2492.8,36523,5022.7,39830.7
47107,22958,3461.4,34500,3429.9,28929.32
47109,35341,2923.8,26077,2392.6,33810.98
47111,18266,3853.7,31063,2750.2,30054.13
47113,33808,3355.2,26892,2483.6,33202.66
47115,12805,3669.1,31973,2969.8,28917.63
47117,19976,4679,36156,4063.2,35504.21
47119,51703,3980.4,35838,4144,35757.62
47121,21646,4408.4,39514,5000.9,59594.35
47123,72131,3726.5,42060,5461.4,47590.47
47125,62605,3045.1,31522,3552.2,41876.13
47127,12585,4078.6,32309,2886.5,28058.42
47129,42409,2724.2,32257,3398.3,30490.49
47131,8451.6,4636.3,27853,2469.9,36637.98
47133,14739,3844.1,32560,3204.4,29234.1
47135,25078,3082.7,25753,2179.3,30016.51
47137,15021,3092.3,28351,2263.5,25645.62
47139,14885,4637.4,36222,3810.7,41638.32
47141,14255,4038.6,33844,3483.3,23269.09
47143,24614,3556.6,34504,3510.9,24850.01
47145,59306,2537.6,34043,4077.7,31348.62
47147,52323,4440.8,36560,4629.7,63397.97
47149,28551,5170.1,41510,4908.9,44030.27
47151,38863,2681,30287,3030,23636.03
47153,14122,7026.2,55192,7958.5,110648.9
47155,51054,3341.8,36429,4199.5,40489.69
47157,8946.5,9002.9,50248,6706.7,78612.73
47159,18378,4192.4,30755,2988.2,26612.24
47161,20732,3320.8,26061,2025.6,24179.43
47163,77561,2209.6,41937,5820,28733.11
47165,52835,4912.9,41553,5620.7,47351.46
47167,8524.3,4916.6,29678,2958.2,64995.27
47169,26111,3671,31685,2918.6,38326.16
47171,45365,3765,44050,6242.6,31758.48
47173,67016,2102,32029,3935.7,38065.65
47175,14855,3154.6,29565,2363.6,21855.43
47177,13986,4045.7,32827,3053.3,31140.9
47179,42503,3595.8,40492,5116.3,40251.37
47181,21444,4406,33011,3210.9,37184.74
47183,10509,4415.1,29012,2547.6,48874.61
47185,15127,3756.5,32965,3308.6,26937.74
47187,159940,3728.8,47786,7949,96679.23
47189,31206,6404.7,46509,6187.5,46778.52
48001,6009.5,6240.4,13967,2436.2,61085.01
48003,10338,2908.7,8781.2,1140.8,21256.03
48005,6297.8,5473.6,13147,2073.5,50037.65
48007,7234.6,2730.6,15836,1446.4,30017.6
48009,2752.9,5308.2,10326,1485.8,36189.14
48011,2461.7,3186.6,7762.4,749.83,17331.72
48013,124830,2160,29781,5699,141275.6
48015,10959,3268.9,19752,1886.1,42956.4
48017,2461.8,3180.4,8113.9,813.71,19915.47
48019,4942.2,3514.6,21256,1667.9,42600.48
48021,5050,7874.1,17305,4242.8,106224
48023,2430.2,4088.7,8962.6,967.56,23741.77
48025,16827,2255.6,15297,1377.6,33839.71
48027,6944.3,7187.7,15648,3352.4,79379.11
48029,122460,3034.5,34023,6349.7,136903.6
48031,14212,5449.2,12674,2566.5,60768.76
48033,8037.6,3121.5,8623.1,1012.9,24274.63
48035,20686,5367.6,12521,2337.4,56323.13
48037,4426.1,5910.5,12623,1959.7,44641.87
48039,37213,2740.8,34747,4871.6,108757.1
48041,6849.1,5401.2,13423,2230.5,51063.31
48043,2333.3,1536.3,12426,433.57,8306.928
48045,2559.9,3256,7931.7,759.34,19134.98
48047,5911,1890.9,12209,858.95,14483.83
48049,4255,4379.5,10186,1311.2,29361.88
48051,5171.6,5389.9,13469,2177.5,51268.75
48053,7476.7,5327.1,12589,2021.6,47245.53
48055,7273.6,3929.9,21721,2755.1,65870.31
48057,8794.3,2620.8,15083,1166,25922.67
48059,4423.8,3934.5,9160.6,1007,24214.58
48061,3515.3,4211.3,9706.5,2531.2,58674.45
48063,4429.9,6234.5,12373,2370.3,55065.59
48065,2411.3,3251.9,7814.1,830.47,18892.46
48067,5784.8,6026.5,12908,2085.2,50564.98
48069,2477.1,3291.1,8192.3,907.44,19773.37
48071,16538,2091.3,25242,2546.2,60207.29
48073,4997.5,5753.2,12686,1943.9,47466.51
48075,2877.3,3586.3,8546.1,843.28,20412.89
48077,4885.5,6312.7,9801,1914,44091.69
48079,2600.5,2970.4,8154.2,845.55,21494.78
48081,4252.1,3333.7,8865.3,981.14,22884.71
48083,3485.5,4116.6,9676.5,1151,27082.15
48085,22582,8640.4,17421,4555.7,100663.5
48087,2747.5,3605,8411.1,892.94,20606.76
48089,5992.3,3582.1,21007,1905.1,40940.09
48091,24996,2814.5,17516,2619.7,62189.51
48093,6289.4,4940.4,10985,1725.6,39340.88
48095,2976.4,3772.9,9143.8,950.86,23697.67
48097,15749,5314.4,10174,2126.1,49704.27
48099,10365,6183.8,13675,2605.1,64157.17
48101,2998.8,3588.1,8585.3,829.19,21685.65
48103,7132.8,2694.3,8141.2,823.75,10530.85
48105,4484.4,2763.2,8059.4,707.34,7435.947
48107,2852.3,3815.7,9295.4,1498.9,39064.91
48109,4536.1,3467.3,13181,871.19,15486.12
48111,2313.7,2885.1,7201.9,644.94,12162.3
48113,173220,6169.5,21054,8722.2,156109.6
48115,3722.7,3479.2,8599.4,1211,24335.72
48117,2366.8,3157.4,7874.4,813.99,18116.35
48119,5018.7,6632.9,12341,2230.1,44755.35
48121,38114,8534.6,16175,4189,91108.28
48123,7723,2954,16489,1488.5,32136.47
48125,3017.3,3417.9,8389.3,793.58,19906.15
48127,6646.1,2143.9,15045,684.67,14872.85
48129,2594.7,3391.8,8128.6,826.34,17585.25
48131,6186.7,1667.2,11110,756.65,17629.41
48133,4378.1,4407.5,9968.2,1276.7,28027
48135,24753,2785.6,9325,1733.6,35843.57
48137,3137.3,2021.5,14096,592.85,12987.1
48139,38838,5981.8,14726,3433.8,84300.7
48141,3175.8,8026.5,23665,4863.9,85626.99
48143,9549.8,5312.5,11553,1959.5,44768.07
48145,7406.8,5795.7,13572,2421.5,55559.39
48147,6568.9,6488.8,12998,2029.8,49963.55
48149,5534.2,3749.3,20583,1877.8,42681.89
48151,4018.2,3400.6,8819.5,955.95,24338.21
48153,2655.6,3392.2,8254.8,886.79,22532.39
48155,3408.7,3903.3,9057.2,960.43,24292.65
48157,51547,2114.4,98762,15801,369608.7
48159,4135.7,6076.7,12026,2139.1,47466.95
48161,9535.5,5870.7,13861,2354.3,49016.41
48163,2704.2,2630.4,16362,770.81,13927.03
48165,3404.9,3021.2,8448.3,898.45,22085.96
48167,9738.2,3114.3,30439,4604.3,92381.49
48169,3114.3,3212.8,8503,922.09,20815.32
48171,4953.3,4051.6,23270,1866.8,46066.79
48173,16735,2967.5,8957.1,1358.1,34733.73
48175,15461,2522.8,15956,1468.7,34779.41
48177,9603,3689.6,20507,2200.2,48192.18
48179,2526.6,3353,7998.6,813.19,17470.46
48181,14506,6562,11336,2589.3,62452.26
48183,4566.6,9183,14710,3723.5,83018.02
48185,8988.5,5184.7,13415,2478.6,59264.18
48187,14763,3426.3,19737,2659.5,58703.25
48189,2522.6,3327.8,8092.8,965.23,23773.18
48191,2713,3423.8,8247.6,806.35,19810.67
48193,9880.9,4773.6,11138,1606.3,37504.11
48195,2318.4,3225.5,7557.7,837.61,17236.95
48197,3248.4,4042.5,9143.7,1029.4,24978.96
48199,26013,2178.9,17800,1758.3,43105.02
48201,49266,2167.2,60022,8472.7,162191.3
48203,5715.1,7833.1,13485,2438,52986.89
48205,2324.7,2960.5,7384,679.19,12005.07
48207,2495.9,3737.9,8439.4,861.81,21194.29
48209,10813,8626,18110,5614.3,134200.4
48211,2588.9,3384.4,7999.2,761.59,10299.91
48213,10071,5930.2,13477,2275.3,56828.77
48215,4454.9,5019.4,10664,2631.1,57843.18
48217,31459,7215.1,15886,4106.3,96690
48219,2632.9,3097.8,8326.9,925.74,23286.99
48221,16953,5500.5,12006,2456.9,57651.36
48223,5264.6,6040.3,11806,1859.5,39467.58
48225,6652.8,5192.3,12042,1704.5,39240.71
48227,9487.3,3063.9,8566.8,1009.9,22713.49
48229,3332.5,4145.7,14898,1339.1,26653.4
48231,9133,9860.1,18514,4888.4,119940.1
48233,2365.5,3176.4,7635.4,778.39,16581.04
48235,4098.8,3569.9,9301.1,1245.8,22441.92
48237,7037.6,5137.4,10957,1606.8,34428.12
48239,5673.9,3205.2,17825,1549.6,36703.29
48241,18433,2312.6,15498,1327.5,33597.07
48243,2855.8,2380.3,7382.4,544.32,11939.85
48245,46190,1985.1,22281,2605.9,54932.28
48247,6986.8,1548.5,10686,711.1,13522.62
48249,5266.9,2285.1,14010,1088.5,27034.46
48251,50536,5920.9,14185,3857.3,92514.38
48253,4024.9,4334.5,9308.2,1472.1,33266.43
48255,35098,2597.9,18738,2440.1,55983.36
48257,32299,6784.3,15359,3544.3,86750.17
48259,25671,4188.7,28029,2898.5,72807.2
48261,3736,2493.3,15248,1056.5,15206.74
48263,3484.2,3161.8,8452,782.84,18653.49
48265,3834.9,3427.7,20773,1466.8,35564.07
48267,2809.3,2414.2,15507,748.4,14413.32
48269,3455.5,3626.1,8731.8,844.19,19501.64
48271,3682.2,1882,13580,536.28,9986.6
48273,4482.3,3759,21363,2458.8,59609.46
48275,2274.1,3708.5,8380.9,843.5,20862.33
48277,4520.9,6105.4,12035,1722.5,39708.94
48279,2531.9,3406.6,8431.4,1007.8,24856.58
48281,6502.7,4689.6,11041,1498.2,36457.14
48283,3931,1393.3,9302.4,544.69,8985.214
48285,6188.1,3231.6,17820,1531.6,36825.5
48287,4788.6,5046,12585,1809.2,34239.53
48289,6284.1,5124.5,12301,1711.6,32528.95
48291,25709,2186.6,23649,2497.9,61500.22
48293,8942.6,5286.7,12656,1850.6,39147.27
48295,2179.3,3141.8,17432,722.69,16205.73
48297,15381,2010,13684,1246.8,28933.94
48299,7310.4,4570.3,11015,1490.3,36149.63
48301,3267.6,2581.6,7728.4,642.7,5436.303
48303,2706.3,3695.9,9075.5,1467.4,34775.19
48305,2981.9,3962.8,10233,1953.2,50762.08
48307,3511,3983,9571.2,1025.8,21776.83
48309,14023,6254.4,13957,2722.1,59459.1
48311,12346,1571.2,11295,937.41,15859.18
48313,7156.5,4715.8,11823,1700.6,38175.51
48315,5632.6,7001.7,12416,2325.9,51977.71
48317,5059.3,3344.5,8404,1155.1,21321.9
48319,4495.1,4059.3,9864.4,1099.2,27198.66
48321,10374,2576.2,16017,1231.3,27275.42
48323,13054,1863.5,13947,683.44,14828.26
48325,4993.6,3080,19212,1163.9,28501.54
48327,2233.7,2394.1,15019,748.41,17267.06
48329,25140,2923,9497.2,1780.1,39695.89
48331,5071.4,5167.3,12626,1723.8,38422.95
48333,5166.3,4573.1,10676,1453.9,34771.5
48335,9340.3,3272.5,8918.7,1118.9,25942.49
48337,9367.9,5368.7,9683.6,1817.2,41158.51
48339,47701,2652.2,28331,3845,86583.39
48341,2286.4,3095.2,7440.3,806.34,15945.31
48343,4401.6,6230.9,12652,2432.8,57688.87
48345,2811.1,3409.1,8278.3,794.23,20088.62
48347,5656,5676.8,12978,2039.9,47474.09
48349,17880,5844,13637,2542.2,60776.63
48351,19701,2316.1,15614,1352.7,34260.76
48353,5311.3,3354.4,8875.4,1023.2,22925.51
48355,5639.4,3922,22175,2597.2,59214.83
48357,2406.6,3255,7627,758.86,13939.44
48359,2352,3071.8,7654.1,751.91,16327.2
48361,87482,2026.1,22415,3893.6,90804.36
48363,5084.1,5489.7,10939,1701.9,39135.18
48365,8673.8,6888.8,13028,2276.3,40468.35
48367,17574,6073.1,12738,2564.7,63301.21
48369,2400.6,3138.3,7933.4,804.3,18047.01
48371,4556.3,2614.1,7852.9,670.69,12568.74
48373,12715,5002.5,12794,2011.7,47788.36
48375,2323.8,3544,8457,1335,25712.42
48377,3556.9,3148.8,12453,765.79,16422.88
48379,7555.5,5979.9,12170,2115,52658.04
48381,2355.7,3583,8590.1,1340.6,30224.55
48383,5595,2901.6,8263.5,815.28,14036.26
48385,3032,2229.5,14826,673.6,15894.18
48387,3941.6,6238.5,12204,1821.7,41076.12
48389,4217.9,2537.3,7698.8,647.29,11971.18
48391,9664.6,2656,15851,1331.4,31544.29
48393,2467,3220.5,7729,709.76,12853.41
48395,5809.7,5325.4,12950,1945.2,43339.03
48397,21502,7384.4,14954,4357.3,106486.9
48399,2827.6,3847.2,9072.6,1058.2,25482.71
48401,5291.6,7044.4,13558,2333.9,52283.81
48403,6787,4878.1,12181,1716.3,41011.53
48405,6884.4,4840.9,11929,1569.1,37270.38
48407,19216,2770.8,20363,2173.3,55396.95
48409,8352.8,3937.4,22623,2875.6,70448.35
48411,4506.1,4365.1,10355,1256.2,28896.99
48413,2472.7,2606.4,16850,1017.8,24196.56
48415,3661.2,3253.8,8606.2,896.66,21464.07
48417,2862.7,3940.1,8862.1,954.27,22130.41
48419,8455.2,5299.6,12188,1657,39257.44
48421,2249.9,3075.1,7339.9,785.39,14909.88
48423,4402.5,7632.1,14752,2992.8,70827.54
48425,20211,5834.4,12638,3085.9,72704.08
48427,4719.2,4732.1,9977.3,2827.2,71298.16
48429,3097.9,4235.3,9348.7,1074.2,23805.49
48431,4683.9,3150,8612.3,877.77,16730.46
48433,2740.8,3428.7,8021,785.15,19181.29
48435,2345.9,1939.2,13568,563.03,6893.474
48437,2446.7,3177.4,7816.9,785.7,19842.46
48439,145960,5616.3,18412,7262.9,121173.8
48441,3102.7,4314.6,9442.2,1426.6,28194.93
48443,3657.4,1631,12527,506.32,8609.28
48445,2933.2,3200,8482,996.21,23902.95
48447,2508.4,4133.3,9110.6,1042.2,25030.6
48449,4401.4,5966.5,11989,2034.5,43630.48
48451,3808.4,3646.9,9459.7,1181.1,28246.99
48453,6658.4,9044.6,19365,5134.7,115643.7
48455,6396,5432.2,12718,2079.9,48216.75
48457,15614,2415,15995,1379.5,34781.5
48459,4427.1,7267.7,13204,2468.8,61112.56
48461,14305,2819.7,8800.3,1201.7,21783.46
48463,3066.2,2649.5,17074,907.26,19812.54
48465,4397.8,1700.2,13244,539.75,10863.42
48467,8256.9,6493.4,13105,2309.4,56883.48
48469,5844.8,3087.7,17096,1514.5,32990.69
48471,11095,4828.8,13176,2315.3,55153.25
48473,15071,2484.8,20275,2242.4,55997.09
48475,7497.2,2607.5,7903.9,809.39,14734.99
48477,5647.9,4950.5,13576,1985.6,46837.23
48479,7664,1135.4,9186.1,570.27,8978.886
48481,6943.9,3246.6,19370,1608.6,37546.82
48483,2663.4,3532.6,8206.3,857.79,16965.91
48485,3142.8,5625.9,8788,1799.7,39756.16
48487,2587.4,5345.3,8259.9,1550.2,35778.38
48489,3997.7,4757.3,10693,3324.4,85934.88
48491,6438.7,9284.7,19894,5051.5,117996.7
48493,64147,2682.4,20607,3694.3,94925.61
48495,5946.2,2693.9,7971.9,794.92,15254.23
48497,20931,5619,12412,2247.5,54870.6
48499,5207.4,6522.3,12720,2335.4,57579.91
48501,2777.3,2858,8044.8,746.85,18633.09
48503,3727.6,4427.8,9769.8,1202.1,28312.74
48505,4803.7,1221.4,8976.9,483.88,8125.6
48507,5246,2328.7,15837,780.56,17708.68
49001,2249.4,2351.9,9263.2,696.21,11000.19
49003,1653.2,3234.4,11135,971.22,18395.02
49005,1161.4,4048.5,12037,1644.4,35553.25
49007,5176,2638.2,9522.1,842.01,16082.51
49009,2103.8,2223.2,8633.5,489.21,10043.94
49011,1111.8,5005.5,13324,3628.2,47521.11
49013,5198.9,2410.1,9157.3,733.78,13256.17
49015,4088.3,3383.8,12344,854.14,18586.71
49017,2736,2985.5,11747,725.9,15118.03
49019,3921.1,3278.8,11977,755.69,10451.8
49021,6906.5,2283.3,9841.7,890,15157.07
49023,2143.8,2300.9,9284.1,597.71,11444.01
49025,3375.2,3242.3,12634,735.78,14867.87
49027,2265.5,2369.9,9303.9,663.24,12783.84
49029,1316.5,4184.5,12072,1997.6,45722.31
49031,2414.7,2188.1,8527.5,580.52,9827.815
49033,1476,2857.3,9880.8,883.81,13382.35
49035,1192.1,22550,45023,15648,231030
49037,2675.6,3077.1,11824,716.51,15232.06
49039,1412.4,2983,10050,967.22,22477.95
49041,2358.5,2112.1,8625.8,571.13,12448.3
49043,3790.9,2339.3,8995.3,659.07,13244.74
49045,1745.1,3966.2,13070,1201.1,21455.8
49047,5302,3524.1,12285,836.81,14384.53
49049,1441,6298.7,16226,2778.4,34474.69
49051,1626.2,5342.1,14051,2425.1,50241.55
49053,8346.5,2062.9,8568.9,854.97,18451.73
49055,3282.1,3113.6,11925,761.87,16451.68
49057,1119.2,5356.1,14074,3204.7,50370.41
50001,21802,385.57,12468,1455.3,15814.28
50003,39130,393.53,17883,2466.1,20072.42
50005,20090,457.54,14235,1624,11011.03
50007,29259,366.79,13031,1843.2,13707.29
50009,17252,414.89,13503,1619.5,8248.166
50011,10523,595.23,11036,1194.6,11851.71
50013,11242,536.13,10577,1128.6,9080.162
50015,15069,825.3,15375,1800.1,12755.54
50017,25823,494.21,16898,2072.4,11938.87
50019,18080,589.88,13751,1538.9,11118.82
50021,36024,373.47,16252,2207.5,18338.54
50023,24728,420.88,13140,1741.8,11499.7
50025,44741,364.94,18676,2794.4,18683.56
50027,31491,327.61,15869,2181.3,13034.69
51001,18516,1309.2,28113,2291.3,29440.53
51003,45144,1980.5,33310,3627.2,37871.05
51005,36730,2200.4,32159,3128.5,27866.64
51007,44261,1873.5,32792,3712.5,52866.27
51009,42546,2465.3,36614,3837.2,39656.84
51011,36456,1924.2,32196,2952.6,31781.3
51013,268570,2153.5,65972,14811,83185.01
51015,23462,3056.1,36139,3657.8,49833.31
51017,25669,2290.6,31135,2758.4,34919.58
51019,91337,2617.3,47991,6145.9,73464.55
51021,22327,2538.9,31642,2852.5,32037.85
51023,94232,2447,44034,6075.5,54846.3
51025,39164,2062.5,31128,3142.9,36074.08
51027,22273,1786.8,34922,3362.1,27969.33
51029,28944,1950.8,29988,2834.7,31318
51031,64904,2440,40607,4845.4,53587.38
51033,81852,1595.8,37883,5110.3,61811.16
51035,22670,3329,37282,3597.1,37875.43
51036,43849,1716.9,35850,3583.3,60513.93
51037,41358,2030.3,32258,3126.5,42658.62
51041,143370,1636,43607,8124.2,56657.96
51043,49074,2892.5,38205,4916,68525.05
51045,36861,2141.3,31947,2978.7,40023.83
51047,72652,2342.1,39251,5611.3,68722.3
51049,31047,1941,30615,3045.1,42801.84
51051,38639,1822.9,30866,2945.6,26361.05
51053,37063,1988.4,35931,3416.1,38399.31
51057,51710,1510.4,30405,3583.4,55656
51059,477880,2523.8,93545,25208,150692.2
51061,102300,2248,44951,6820.2,90798.41
51063,50271,2896.5,39339,4338.1,59155.07
51065,54701,1843.1,33008,3934.8,45740.68
51067,65435,3540.2,46997,5653.7,77305.28
51069,51160,2773.6,38492,5073.3,45045.93
51071,40401,2298.3,32156,3272,33131.9
51073,102390,1559.5,41434,6101.2,79220.23
51075,72609,1984.9,36738,5072.3,60306.52
51077,29719,3179.3,36927,3758.3,47807.77
51079,35359,2188.8,33195,3484.9,37585.34
51081,22842,1988.8,32199,2729.3,37399.42
51083,56861,2259.5,37949,4044.9,49602.36
51085,123480,1649.2,42340,7187.6,72243.56
51087,275700,1782.6,61632,14700,91166.06
51089,33581,3384.5,38768,4145,42343.93
51091,19231,1969.1,28286,2322.1,29465.08
51093,68399,2121.3,38081,5540.5,79267.48
51095,134300,1726.7,49773,7602.6,85090.97
51097,49100,1785.3,38918,3956.5,57403.42
51099,68671,1626,35375,4519.6,68185.55
51101,48875,1838.8,39592,3973.6,57442.02
